id,ExpID,PatternID,DeviceID,LineNo_ATT,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,ThI,ABst,ThH,DAlt,TAlt,DCRt,CRt,VDop,HAcc,VAcc,SAcc,Delta,Status,GMS,NSats,Alt.1,Spd,GCrs,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,AccZ_2,MagX,MagY,MagZ,MagZ_2,C1,C2,C3,Lat,Lng
2542,10,2,F330,8957,0.35,0.35,0.0,0.0,4.35,4.36,0.01,0.0,0.0,0.0,0.1724999,0.45089,0.01107315,-146,-15,0.87,0.49,0.9,0.23,200,4,552690800,21,206.09,0.034,198.6002,0.0050739520000000005,-0.0008562789999999999,0.00271468,0.2192534,0.03635905,-9.669851,-9.874373,404,-18,-223,-69,1065,1065,1065,-6.557214,106.7339307
2543,10,2,F330,8967,-0.49,0.36,0.03,0.0,4.35,4.36,0.01,0.0,0.02353821,4.71e-07,0.1703191,0.3266238,0.01008371,-12,-15,0.87,0.49,0.9,0.21,200,4,552691000,21,206.1,0.033,198.6002,0.00509042,-0.000941471,0.002075095,0.2269906,0.02442945,-9.667846,-9.816558,404,-21,-227,-58,1098,1098,1098,-6.5572141,106.7339307
2544,10,2,F330,8977,-0.88,0.36,-0.03,0.0,4.35,4.35,0.01,0.0,0.07629912,1.48e-06,0.16750929999999994,0.4381236,0.01108093,-1,-15,0.87,0.49,0.9,0.21,200,4,552691200,21,206.11,0.02,198.6002,-0.001008185,-0.0015428660000000002,-0.023858,0.3291868,-0.2131011,-9.728692,-9.773266,405,-18,-221,-76,1153,1153,1153,-6.5572142000000015,106.7339308
2545,10,2,F330,8987,-1.13,0.29,-0.15,0.01,4.35,4.37,0.01,0.0,0.17469279999999998,2.15e-06,0.165894,0.6052436,0.01128633,15,-12,0.87,0.49,0.9,0.2,200,4,552691400,21,206.11,0.043,198.6002,-0.02627295,0.07317495,0.006517025,0.5125712,-0.4958503,-10.98914,-10.28175,403,-17,-231,-110,1328,1334,1329,-6.5572142000000015,106.73393090000002
2546,10,2,F330,8997,-1.11,-0.8,-0.43,0.63,4.35,4.52,0.01,0.0,0.161403,2.85e-05,0.1656434,0.7793358,0.01587514,32,-4,0.87,0.49,0.9,0.2,200,4,552691600,21,206.11,0.05,198.6002,0.01037376,0.02916105,0.07024518,0.1438848,0.2913775,-11.19683,-10.81319,407,-13,-225,-153,1413,1435,1413,-6.5572142000000015,106.73393090000002
2547,10,2,F330,9007,-0.5,-1.19,-1.39,-0.22,4.35,4.58,0.01,0.0,0.1805754,4.370000000000001e-05,0.16554960000000002,0.9979864,0.07660998,48,22,0.87,0.49,0.9,0.24,200,4,552691800,21,206.17,0.122,198.6002,0.02323294,-0.158814,-0.05340414,-0.3780881,-0.2492254,-10.93118,-11.80093,404,-13,-225,-130,1411,1419,1407,-6.5572143,106.7339308
2548,10,2,F330,9017,0.6,-0.42,-3.2,-1.96,4.35,3.84,0.01,0.0,0.1874606,0.000113949,0.16558370000000006,1.259167,0.2066821,61,42,0.87,0.49,0.9,0.25,200,4,552692000,21,206.25,0.249,204.9088,0.08601515,-0.2271874,-0.03658956,-0.6828395,0.14393,-10.86494,-10.73173,396,-9,-239,-140,1392,1452,1390,-6.557214599999999,106.7339306
2549,10,2,F330,9027,1.74,0.65,-4.99,-3.75,4.35,3.55,0.01,0.0,0.1703954,0.000371903,0.1657968,1.559452,0.3606604000000001,75,59,0.87,0.49,0.91,0.26,200,4,552692200,21,206.42,0.326,221.1277,0.09116623,-0.2246159,0.01419672,-0.4237067,-0.2816298,-10.59687,-10.68498,395,-16,-252,-159,1434,1451,1423,-6.557214900000001,106.7339305
2550,10,2,F330,9037,2.53,1.58,-6.52,-5.43,4.35,3.8,0.02,0.0,0.1754898,0.0008481589999999999,0.1658198,1.896202,0.552475,89,79,0.87,0.49,0.91,0.25,200,4,552692400,21,206.59,0.218,219.0415,0.02228328,-0.02915374,0.04219815,-0.6175501,-0.6179956,-10.31744,-10.20428,380,-19,-259,-168,1441,1438,1441,-6.557215299999998,106.7339303
2551,10,2,F330,9047,2.94,1.72,-7.35,-6.32,4.35,4.18,0.03,0.0,0.1834013,0.001194641,0.1658198,2.270975,0.7869299,103,97,0.87,0.49,0.91,0.29,200,4,552692600,21,206.82,0.172,219.0415,0.08068077,-0.03671093,0.01025827,-0.6754591,-0.6144151999999999,-10.2301,-11.16549,376,-22,-275,-160,1401,1461,1442,-6.5572155,106.7339303
2552,10,2,F330,9057,3.31,2.25,-7.53,-6.6,4.35,4.29,0.03,0.0,0.1944735,0.001434505,0.1658198,2.694188,1.050583,117,112,0.87,0.5,0.91,0.26,200,4,552692800,21,207.07,0.231,238.9777,0.03813165,-0.01966793,0.05589962,-0.5948498000000001,-0.4083016,-10.70167,-10.16547,374,-27,-272,-174,1420,1461,1434,-6.5572156,106.73393
2553,10,2,F330,9067,3.68,2.71,-7.1,-6.54,4.35,4.92,0.03,0.0,0.17756760000000002,0.001360238,0.1658198,3.185161,1.340388,133,131,0.87,0.5,0.92,0.32,200,4,552693000,21,207.35,0.32,234.6633,-0.002355012,0.09103097,-0.008436127,-0.5757422,-1.046631,-10.08874,-10.68663,372,-32,-269,-171,1415,1448,1433,-6.5572157,106.7339297
2554,10,2,F330,9077,4.26,3.32,-6.51,-6.02,4.35,4.36,0.05,0.0,0.1822334,0.001309276,0.1658198,3.685157,1.660869,146,142,0.87,0.51,0.93,0.32,200,4,552693200,21,207.66,0.172,234.6633,0.0623493,-0.03386495,-0.05244839,-0.8166279000000001,-0.4973813,-10.41921,-11.52983,378,-33,-267,-169,1401,1471,1449,-6.5572159,106.7339294
2555,10,2,F330,9087,4.72,4.04,-6.22,-5.74,4.35,3.7,0.05,0.0,0.1784477,0.001328304,0.1658198,4.185153,2.007442,156,157,0.89,0.51,0.92,0.23,200,4,552693400,20,207.98,0.28800000000000003,255.6638,0.07897808,0.01390619,-0.03489241,-0.31659990000000005,-0.8211939,-9.838509,-9.697176,374,-30,-268,-167,1415,1473,1427,-6.5572159,106.7339291
2556,10,2,F330,9097,4.79,4.26,-5.74,-5.64,4.35,3.42,0.05,0.0,0.1876068,0.001424059,0.1658198,4.685149,2.369046,165,164,0.87,0.51,0.93,0.3,200,4,552693600,21,208.34,0.11,255.6638,-0.03718268,0.05754237,-0.0106842,-0.6708196999999999,-0.3024456,-10.30709,-10.47952,378,-30,-268,-166,1434,1455,1427,-6.5572159,106.7339288
2557,10,2,F330,9107,4.75,4.35,-5.14,-4.78,4.35,3.33,0.05,0.0,0.1811273,0.001171887,0.1658198,5.185144,2.7332,173,175,0.87,0.51,0.92,0.23,200,4,552693800,21,208.68,0.244,257.7852,-0.02077329,-0.04975294,-0.00645322,-0.3446252,-0.5463579000000001,-9.679687,-9.636255,384,-32,-258,-160,1404,1478,1435,-6.557216,106.73392859999998
2558,10,2,F330,9117,4.59,4.03,-4.93,-4.94,3.83,2.79,0.06,0.0,0.1752546,0.001113206,0.1658198,5.685154,3.100765,180,180,0.89,0.51,0.93,0.25,200,4,552694000,20,209.03,0.08199999999999999,257.7852,0.03241375,0.0457397,0.01037347,-0.63384,-0.03644776,-10.28535,-9.529078,381,-31,-260,-161,1436,1458,1420,-6.5572159,106.7339284
2559,10,2,F330,9127,4.42,3.97,-4.77,-4.87,3.83,2.76,0.06,0.0,0.1927032,0.001158684,0.1658198,6.185174,3.4778580000000003,187,183,0.87,0.52,0.93,0.26,200,4,552694200,21,209.44,0.13699999999999998,257.7852,0.02603993,-0.03368045,-0.008250704000000001,-0.7030143,-0.5942675000000001,-9.956751,-10.12935,379,-27,-265,-155,1423,1469,1414,-6.5572159,106.7339283
2560,10,2,F330,9137,3.92,3.78,-4.15,-4.52,3.83,2.9,0.06,0.0,0.1738315,0.000915721,0.1658198,6.685194,3.862554,193,194,0.87,0.52,0.93,0.28,200,4,552694400,21,209.84,0.124,257.7852,0.00018028,0.04127648,0.01853519,0.01248645,-0.5867607,-9.755069,-8.811876,383,-29,-262,-162,1433,1467,1442,-6.5572157,106.7339282
2561,10,2,F330,9147,3.26,3.18,-3.16,-3.79,3.83,2.72,0.05,0.0,0.184012,0.000685453,0.1658198,7.185215,4.266053,198,198,0.87,0.52,0.93,0.25,200,4,552694600,21,210.27,0.242,294.1993,-0.06839888,0.1687945,-0.03693447,-0.1952811,-0.6703043000000001,-9.717135,-9.531794,387,-30,-259,-156,1449,1447,1438,-6.557215400000001,106.7339284
2562,10,2,F330,9157,2.86,2.6,-2.04,-2.58,3.83,2.55,0.05,0.0,0.1939438,0.000380665,0.1658198,7.685235,4.67271,203,203,0.89,0.52,0.94,0.28,200,4,552694800,20,210.67,0.386,6.36801,0.02038862,0.03424713,0.008155917,-0.06839551,-0.4785765,-9.894474,-9.289517,391,-19,-248,-158,1438,1459,1422,-6.5572148,106.7339288
2563,10,2,F330,9167,2.62,2.41,-0.96,-1.59,3.83,2.65,0.05,0.0,0.1837386,0.000220999,0.1658198,8.185255,5.080644,207,208,0.87,0.53,0.95,0.34,200,4,552695000,21,211.08,0.368,6.36801,-0.02487709,0.1120792,0.01955308,-0.1118892,-0.4157708,-10.20617,-10.10891,397,-18,-242,-152,1433,1463,1434,-6.5572142000000015,106.7339291
2564,10,2,F330,9177,2.35,2.2,-0.28,-0.75,3.83,2.78,0.05,0.0,0.1895826,0.00015358600000000002,0.1658198,8.685275,5.508302,211,209,0.87,0.53,0.95,0.27,220,4,552695200,21,211.5,0.251,10.9968,-0.06079069999999999,0.061746900000000014,0.0151765,-0.3523465,-0.5605716,-10.19419,-10.25257,402,-16,-233,-147,1434,1461,1426,-6.5572136,106.7339295
2565,10,2,F330,9187,2.21,2.04,-0.3,-0.26,3.83,2.66,0.05,0.0,0.17650610000000005,0.000113532,0.1658198,9.170321,5.945677,213,214,0.87,0.53,0.95,0.27,180,4,552695400,21,211.98,0.09900001,10.9968,-0.01763541,-0.04838732,-0.05717719999999999,-0.16509100000000002,-0.324905,-9.408192,-9.399673,405,-16,-230,-139,1418,1471,1435,-6.5572133,106.73392959999998
2566,10,2,F330,9197,2.37,2.16,-1.15,-1.12,3.83,2.41,0.04,0.0,0.1771145,0.000164539,0.1658198,9.581318,6.377532,212,214,0.87,0.54,0.96,0.29,200,4,552695600,21,212.4,0.085,10.9968,0.04219384,-0.03281055,0.04275572,-0.06734226,-0.5900925,-9.124167,-10.57103,402,-14,-231,-137,1439,1451,1429,-6.5572132,106.7339297
2567,10,2,F330,9207,2.6,2.52,-1.85,-2.31,3.83,2.51,0.04,0.0,0.1836903,0.00032356400000000003,0.1658198,9.912207,6.810401,207,207,0.87,0.54,0.95,0.24,200,4,552695800,21,212.88,0.067,10.9968,-0.006797441,-0.09623255,-0.04213484,-0.1739561,-0.3748333,-9.643911,-10.57002,396,-17,-243,-137,1440,1446,1438,-6.5572130999999985,106.7339297
2568,10,2,F330,9217,2.76,2.59,-1.41,-2.19,3.83,1.98,0.06,0.0,0.1673816,0.000291094,0.1658198,10.16296,7.228066,199,203,0.87,0.54,0.96,0.4,200,4,552696000,21,213.31,0.122,10.9968,0.06800319,0.1114255,0.0348087,0.1370773,-0.1673689,-9.2087,-8.220913000000001,395,-17,-245,-147,1425,1460,1431,-6.5572130999999985,106.7339297
2569,10,2,F330,9227,2.82,2.77,-0.27,-1.02,3.83,2.72,0.06,0.0,0.1639796,0.000215158,0.1658198,10.33351,7.625567,187,191,0.87,0.56,0.97,0.35,220,4,552696200,21,213.74,0.059,10.9968,0.03341801,0.1026119,0.03970229,0.0546415,-0.6084623,-9.245238,-9.055145,396,-18,-239,-145,1429,1443,1427,-6.5572132,106.73392959999998
2570,10,2,F330,9237,2.94,3.09,0.29,-0.18,3.83,2.78,0.06,0.0,0.1711613,0.000247151,0.1658198,10.43901,8.001346,172,176,0.87,0.56,0.96,0.25,180,4,552696400,21,214.1,0.15,10.9968,-0.0071756990000000015,0.000712282,-0.07080348,-0.183139,-0.3888974,-9.433949,-9.213052,403,-21,-234,-135,1415,1445,1431,-6.5572130999999985,106.7339295
2571,10,2,F330,9247,2.99,2.98,0.03,-0.29,3.83,1.89,0.06,0.0,0.159841,0.00022763,0.1658198,10.43901,8.342141,151,156,0.87,0.56,0.97,0.28,200,4,552696600,21,214.48,0.02,10.9968,-0.0063926880000000005,-0.01376061,0.04024957,-0.07609238,-0.4410536,-8.674572,-9.016166,405,-17,-231,-124,1437,1426,1388,-6.557213000000001,106.73392959999998
2572,10,2,F330,9257,3.1,3.02,-0.19,-0.54,3.83,2.58,0.07,0.0,0.1561651,0.000224516,0.1658198,10.43901,8.639332000000001,130,135,0.87,0.56,0.96,0.23,200,4,552696800,21,214.79,0.142,10.9968,0.02516492,-0.03522547,0.05374197,0.04444146,-0.5022224000000001,-8.752049000000001,-8.702834,401,-15,-229,-132,1405,1433,1419,-6.5572127999999985,106.7339295
2573,10,2,F330,9267,3.39,3.22,-0.26,-0.67,3.83,2.88,0.07,0.0,0.14884679999999995,0.000244305,0.1658198,10.43901,8.890464999999997,109,112,0.87,0.56,0.96,0.23,200,4,552697000,21,215.08,0.28600000000000003,293.8853,0.1206759,0.02651812,-0.01494486,0.1194455,-0.3870429,-8.388530000000001,-8.49182,402,-21,-230,-130,1409,1425,1402,-6.5572127999999985,106.7339293
2574,10,2,F330,9277,3.81,3.69,-0.19,-0.71,3.83,2.94,0.08,0.0,0.1595068,0.000342012,0.1658198,10.43901,9.107582,88,90,0.87,0.56,0.96,0.31,200,4,552697200,21,215.32,0.189,293.8853,0.1053118,0.02489711,0.02001057,0.08002371,-0.6576053000000001,-8.700417999999999,-9.349839,403,-23,-232,-128,1417,1422,1403,-6.5572127999999985,106.7339289
2575,10,2,F330,9287,4.43,4.43,0.04,-0.3,3.83,3.01,0.09,0.01,0.1584438,0.000490367,0.1658198,10.43901,9.276849,71,72,0.87,0.56,0.96,0.25,200,4,552697400,21,215.53,0.14400000000000002,293.8853,0.0654024,0.03463851,-0.01319456,0.2383508,-0.7176600999999999,-8.660732000000001,-8.742588,402,-26,-228,-124,1418,1432,1410,-6.557212599999999,106.7339288
2576,10,2,F330,9297,4.76,4.78,0.41,-0.05,3.83,2.86,0.09,0.01,0.1720898,0.000596285,0.16582420000000006,10.43901,9.417815,57,56,0.87,0.56,0.96,0.25,200,4,552697600,21,215.72,0.163,293.8853,-0.04213863,0.05750826,0.006689496,0.08726572,-0.7196275,-9.56649,-9.887119,406,-25,-230,-124,1432,1431,1412,-6.557212299999999,106.7339289
2577,10,2,F330,9307,4.82,4.65,1.14,0.66,3.83,2.9,0.08,0.01,0.16765339999999998,0.000562549,0.1658214,10.43901,9.536506,45,44,0.87,0.56,0.96,0.24,200,4,552697800,21,215.9,0.19,293.8853,0.04364412,0.07857066,0.003062617,0.3034133,-0.4959454,-9.307202,-9.226989,407,-27,-226,-129,1419,1442,1416,-6.5572119,106.733929
2578,10,2,F330,9317,4.94,4.88,1.89,1.35,3.83,2.99,0.08,0.01,0.16800489999999998,0.000650555,0.1658805,10.43901,9.631543,36,35,0.87,0.56,0.96,0.23,200,4,552698000,21,215.97,0.217,293.8853,0.001808604,0.06571281,0.01677022,0.1551958,-0.5934779,-9.571331,-10.19056,411,-28,-218,-127,1437,1427,1420,-6.5572115,106.733929
2579,10,2,F330,9327,5.0,4.83,2.4,2.01,3.83,3.25,0.06,0.01,0.17315650000000002,0.000686273,0.1659641,10.43901,9.713871,27,28,0.87,0.56,0.95,0.24,200,4,552698200,21,216.1,0.049,293.8853,0.1099696,0.01667807,-0.03509146,0.32805759999999995,-0.4973116,-9.565594,-9.066473,413,-27,-212,-126,1418,1446,1440,-6.5572113,106.733929
2580,10,2,F330,9337,5.23,5.23,2.56,2.2,3.83,2.75,0.06,0.01,0.1680783,0.0008101610000000001,0.1660095,10.43901,9.788116,20,19,0.87,0.55,0.95,0.22,200,4,552698400,21,216.15,0.16,293.8853,0.02402528,0.008968599,0.006278574,0.3634312,-0.6872362,-9.21805,-9.028004,417,-29,-211,-121,1434,1444,1423,-6.557211200000001,106.7339289
2581,10,2,F330,9347,5.13,5.06,2.55,2.15,3.83,3.18,0.06,0.01,0.1699078,0.000775918,0.1660161,10.43901,9.861023,13,13,0.87,0.55,0.95,0.25,200,4,552698600,21,216.2,0.018000000000000002,293.8853,0.1440825,0.273175,0.04521382,-0.3822298,-0.6325096,-9.291763,-9.578085,415,-29,-214,-118,1418,1438,1412,-6.557211200000001,106.7339288
2582,10,2,F330,9357,5.33,5.66,2.23,2.92,3.83,4.46,0.07,0.01,0.15672979999999995,0.000981644,0.1660161,10.43919,9.921506,7,8,0.87,0.56,0.95,0.27,200,4,552698800,21,216.23,0.165,293.8853,0.01087849,-0.2483938,0.1617773,0.000318125,-0.3270156,-9.120677,-8.618544,418,-35,-205,-107,1382,1459,1425,-6.5572113,106.7339288
2583,10,2,F330,9367,3.58,3.76,-1.53,-0.52,3.83,4.88,0.06,0.01,0.1812384,0.0004209730000000001,0.1660711,10.43961,9.958905,3,0,0.87,0.56,0.96,0.24,200,4,552699000,21,216.28,0.4370000000000001,250.7474,-0.1663578,-0.3495787,-0.08197325,-0.5653581999999999,-0.6365246999999999,-9.672416,-8.712852,407,-40,-215,-122,1420,1436,1464,-6.5572118,106.7339289
2584,10,2,F330,9377,2.09,1.81,-5.32,-4.43,3.83,3.54,0.06,0.01,0.1791096,0.0006351919999999999,0.16622160000000002,10.43999,9.993349,0,0,0.87,0.56,0.95,0.15,200,4,552699200,21,216.32,0.482,195.3671,-0.03156789,-0.300931,-0.05353575,-0.091108,-0.7226294,-9.340461,-9.884922,391,-29,-252,-145,1419,1453,1399,-6.5572125,106.7339291
2585,10,2,F330,9387,2.45,2.43,-6.52,-5.97,3.83,3.1,0.06,0.01,0.1788961,0.001122758,0.1662409,10.44,10.02667,-3,-4,0.87,0.56,0.95,0.17,200,4,552699400,21,216.34,0.49,186.4444,0.1432479,0.01770229,-0.01074669,-0.2223743,-0.7998546,-9.596254,-9.316029,378,-21,-265,-170,1421,1448,1430,-6.5572132,106.73392920000002
2586,10,2,F330,9397,3.76,3.81,-6.77,-6.08,3.83,2.96,0.06,0.01,0.1809345,0.001444653,0.1662409,10.44,10.04457,-5,-5,0.87,0.56,0.96,0.23,200,4,552699600,21,216.36,0.278,185.1408,0.1024139,-0.08927719,-0.001405142,-0.1071232,-0.4371775,-9.326697,-8.26568,380,-26,-271,-168,1430,1450,1399,-6.5572138,106.7339293
2587,10,2,F330,9407,4.97,4.99,-7.52,-7.03,3.83,2.8,0.06,0.01,0.1736146,0.002002284,0.1662409,10.44,10.06096,-6,-5,0.87,0.56,0.96,0.28,200,4,552699800,21,216.38,0.12,185.1408,0.07459392,-0.06207091,0.000914089,-0.000439208,-0.5715904,-9.522884,-9.796248,371,-33,-273,-170,1434,1449,1413,-6.5572142000000015,106.73392920000002
2588,10,2,F330,9417,6.01,5.96,-7.96,-7.75,3.83,3.08,0.05,0.01,0.1770052,0.002575606,0.1662409,10.44,10.07898,-8,-7,0.87,0.57,0.97,0.18,200,4,552700000,21,216.39,0.105,185.1408,0.110577,0.03077978,0.04111038,-0.2026988,-0.5273233,-9.751804,-8.702668,368,-40,-278,-175,1419,1460,1445,-6.5572141,106.7339293
2589,10,2,F330,9427,6.86,6.6,-7.85,-7.62,3.83,3.38,0.05,0.01,0.1802585,0.0028264220000000003,0.1662409,10.44,10.0855,-9,-9,0.87,0.56,0.96,0.14,220,4,552700200,21,216.36,0.236,89.53849,0.07843877,-0.02433537,0.01081909,-0.3520671,-0.7370168,-9.7471,-10.17242,367,-43,-276,-176,1425,1453,1436,-6.5572138,106.73392959999998
2590,10,2,F330,9437,7.81,7.58,-7.78,-7.42,3.83,3.47,0.04,0.01,0.17556770000000002,0.0030832140000000004,0.1662409,10.44,10.09352,-9,-8,0.87,0.56,0.96,0.14,180,4,552700400,21,216.38,0.444,43.27538,0.07558288,0.03803439,0.03466436,-0.2176241,-0.4743766,-9.678692,-10.80395,370,-50,-273,-165,1430,1449,1434,-6.5572133,106.7339298
2591,10,2,F330,9447,8.87,8.74,-7.64,-7.11,3.83,3.89,0.04,0.01,0.1820135,0.003509775,0.1662409,10.44,10.09711,-9,-9,0.87,0.56,0.96,0.14,200,4,552700600,21,216.37,0.591,32.61163,0.1132569,0.006285412,0.01415277,-0.6334227,-1.025694,-9.990527,-9.733917,373,-56,-273,-165,1417,1450,1414,-6.5572125,106.7339303
2592,10,2,F330,9457,9.53,9.36,-7.58,-6.9,3.83,4.03,0.03,0.01,0.1713126,0.003603697,0.1662409,10.44,10.10629,-10,-7,0.87,0.56,0.95,0.13,200,4,552700800,21,216.35,0.723,32.62448,0.06843387,0.003264855,0.01934795,-0.4091505,-0.9142214,-9.499575,-9.506397,372,-60,-269,-154,1428,1444,1423,-6.5572115,106.73393090000002
2593,10,2,F330,9467,9.76,9.82,-7.77,-7.06,3.83,3.99,0.03,0.01,0.17733239999999995,0.004009306,0.1662409,10.44,10.12184,-11,-10,0.87,0.56,0.95,0.25,200,4,552701000,21,216.34,0.897,34.8516,0.005719546,-0.009579877,-0.00214777,-0.3976182,-1.26351,-9.540798,-9.407485,374,-63,-264,-164,1419,1450,1420,-6.5572103,106.7339317
2594,10,2,F330,9477,9.69,10.08,-8.06,-7.07,7.97,5.52,0.03,0.01,0.1736291,0.00402081,0.1662409,10.44,10.13797,-12,-12,0.87,0.56,0.96,0.38,220,4,552701200,21,216.31,1.012,35.87755999999999,0.02576215,0.06536674,0.6829134,-0.4199709,-0.8788639000000001,-9.740711,-10.00771,373,-69,-268,-161,1449,1495,1399,-6.5572089999999985,106.7339328
2595,10,2,F330,9487,8.33,9.07,-9.34,-8.48,19.69,17.08,0.03,0.04,0.1856213,0.004438549,0.1662409,10.44,10.15118,-12,-12,0.87,0.57,0.96,0.3,180,4,552701400,21,216.28,1.25,41.12125,-0.05830581,0.008405839,1.227693,-0.7373001,-0.8089147,-9.764043,-10.14775,359,-119,-260,-146,1447,1459,1415,-6.557207400000001,106.7339341
2596,10,2,F330,9497,6.2,6.88,-11.51,-10.31,31.69,30.31,0.03,0.05,0.16928800000000002,0.0040175770000000005,0.1662409,10.44,10.15529,-12,-11,0.87,0.57,0.95,0.12,200,4,552701600,21,216.29,1.379,42.86474000000001,-0.004735902,-0.0816159,1.091905,-1.017025,-1.033281,-9.804268,-9.589169,318,-203,-253,-131,1407,1473,1418,-6.5572059000000005,106.7339356
2597,10,2,F330,9507,3.58,4.08,-13.77,-12.46,40.92,42.02,0.03,0.05,0.1708839,0.004582345,0.1662409,10.44,10.16791,-13,-9,0.87,0.57,0.95,0.27,200,4,552701800,21,216.22,1.492,42.98334000000001,-0.209532,-0.04659915,0.6512840999999999,-1.463242,-0.4208104,-9.788834,-9.437318,269,-268,-251,-126,1391,1431,1430,-6.557204,106.7339373
2598,10,2,F330,9517,1.64,1.45,-15.51,-13.96,43.83,46.53,0.03,0.04,0.1672838,0.005085692,0.1662409,10.44,10.19081,-14,-14,0.87,0.57,0.95,0.14,200,4,552702000,21,216.18,1.6769999999999998,44.75201,-0.05754902,-0.1362615,0.08401768,-1.4783620000000002,0.1574307,-9.590591,-10.38678,227,-288,-262,-135,1380,1418,1430,-6.557202,106.733939
2599,10,2,F330,9527,0.96,0.84,-16.5,-15.33,44.81,46.93,0.03,0.03,0.1604141,0.0059508830000000006,0.1662409,10.44,10.22125,-16,-12,0.87,0.57,0.95,0.2,200,4,552702200,21,216.11,1.827,44.15089,-0.03578258,-0.007631361,-0.03545256,-1.243531,-0.5388265,-9.660065,-9.36348,215,-289,-272,-143,1395,1432,1426,-6.5571997,106.73394109999998
2600,10,2,F330,9537,1.43,1.48,-16.88,-15.65,45.29,46.29,0.03,0.01,0.162131,0.006262928,0.1662409,10.44,10.2637,-19,-18,0.87,0.57,0.95,0.17,200,4,552702400,21,216.04,2.073,43.38907,0.11842,-0.03531359,-0.04509647,-1.218358,-0.615981,-9.352993,-9.35783,211,-286,-277,-137,1387,1459,1402,-6.557197,106.7339433
2601,10,2,F330,9547,2.22,2.31,-16.93,-15.72,45.72,45.95,0.04,0.01,0.1667309,0.006653115,0.1662409,10.44,10.30446,-22,-18,0.87,0.57,0.95,0.28,200,4,552702600,21,215.97,2.303,41.95714,0.05620421,-0.01148791,-0.01202563,-1.284403,-0.2191842,-9.339283,-8.938018,216,-292,-270,-135,1404,1446,1402,-6.5571939,106.7339458
2602,10,2,F330,9557,2.96,3.08,-16.9,-15.73,46.17,45.97,0.04,0.0,0.1657605,0.0066947790000000005,0.1662409,10.44,10.32454,-23,-21,0.87,0.57,0.94,0.12,200,4,552702800,21,215.93,2.505,41.70306,0.1067602,0.0423086,0.02055459,-1.438005,-0.5019463,-9.693384,-9.491346,211,-292,-269,-141,1397,1466,1420,-6.5571907000000005,106.7339485
2603,10,2,F330,9567,3.94,4.09,-16.75,-15.48,46.68,46.48,0.03,0.0,0.1657106,0.006660447,0.1662409,10.44,10.34381,-23,-22,0.87,0.57,0.94,0.29,220,4,552703000,21,215.85,2.773,41.21403,0.08556467,-0.02140371,0.06908534,-1.39973,-1.172098,-9.662441,-9.232561,213,-300,-265,-137,1417,1443,1388,-6.557187,106.7339515
2604,10,2,F330,9577,4.35,4.35,-16.53,-15.31,47.18,47.39,0.03,0.0,0.1554533,0.0062124580000000006,0.1662409,10.44,10.37381,-25,-23,0.87,0.57,0.94,0.17,180,4,552703200,21,215.81,2.887,41.28586,0.002645164,0.02467504,0.08717053,-1.379081,-0.2760282,-9.207851,-8.876499,209,-307,-255,-132,1375,1462,1426,-6.5571832,106.7339546
2605,10,2,F330,9587,4.44,4.25,-16.42,-15.32,47.65,48.13,0.03,0.0,0.1594389,0.006309688000000001,0.1662409,10.44,10.40867,-27,-26,0.87,0.57,0.94,0.24,200,4,552703400,21,215.75,3.047,41.22347,0.01170145,0.04243815,0.0724382,-1.420958,-0.28283270000000005,-9.931751,-10.46937,208,-311,-254,-130,1408,1435,1400,-6.5571792,106.73395790000002
2606,10,2,F330,9597,4.48,4.42,-16.14,-14.98,48.06,48.72,0.03,0.0,0.15831679999999998,0.006039724000000001,0.1662409,10.44,10.45023,-29,-26,0.87,0.57,0.94,0.18,200,4,552703600,21,215.71,3.227,42.11478,0.02834091,0.01297911,0.03681595,-1.361158,-0.2548461,-9.522768,-9.055523,205,-314,-253,-123,1366,1451,1412,-6.557175,106.7339615
2607,10,2,F330,9607,4.75,4.62,-15.82,-14.8,48.4,48.95,0.03,0.0,0.1586737,0.005969808,0.1662409,10.44,10.50105,-32,-29,0.87,0.57,0.94,0.15,200,4,552703800,21,215.63,3.408,42.90339,0.1125488,0.04086258,0.03653159,-1.479415,-1.122882,-9.114485,-8.718406,205,-317,-254,-121,1377,1453,1404,-6.557170599999999,106.73396540000002
2608,10,2,F330,9617,5.06,4.98,-15.39,-14.46,48.68,49.68,0.03,0.0,0.1656941,0.006063491,0.1662409,10.44,10.56623,-37,-35,0.87,0.56,0.93,0.14,200,4,552704000,21,215.51,3.585,42.67409,0.04478937,0.105298,0.02545761,-1.706171,-0.9992962,-9.613037,-9.304613,205,-317,-246,-105,1387,1427,1407,-6.557166099999999,106.7339694
2609,10,2,F330,9627,5.18,5.1,-15.0,-13.91,48.92,49.81,0.03,0.0,0.1652844,0.005650505,0.1662409,10.44,10.62028,-41,-39,0.87,0.57,0.93,0.3,200,4,552704200,21,215.41,3.637,42.7936,0.12176760000000003,0.07019146,0.06182612,-1.679094,-0.5937955,-9.236938,-9.086493,205,-321,-248,-108,1377,1441,1395,-6.5571613,106.7339737
